selling_price,km_driven,mileage,engine,max_power,age,make,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
9.2,80000,15.4,2179.0,120.0,8.0,MAHINDRA,1,0,1,0,0,0,1,0,1
5.5,60000,15.1,2179.0,140.0,10.0,MAHINDRA,1,0,1,0,0,0,1,0,1
6.35,45000,22.32,1582.0,126.32,9.0,HYUNDAI,1,0,1,0,0,0,1,1,0
12.5,50000,16.0,2179.0,140.0,6.0,MAHINDRA,0,0,1,0,0,0,0,0,1
3.0,12000,24.7,796.0,47.3,5.0,MARUTI,1,0,0,0,0,1,1,1,0
9.6,12000,18.0,1497.0,117.6,5.0,HONDA,1,0,0,0,0,1,0,1,0
7.5,15000,24.3,1248.0,88.5,5.0,MARUTI,1,0,1,0,0,0,1,1,0
2.49,63000,16.47,1198.0,73.9,12.0,VOLKSWAGEN,0,0,0,0,0,1,1,1,0
14.0,30000,17.6,2179.0,153.86,5.0,TATA,1,0,1,0,0,0,1,0,1
2.5,160800,20.0,1399.0,68.0,12.0,FORD,1,0,1,0,0,0,1,1,0
6.1,120000,22.32,1582.0,126.32,9.0,HYUNDAI,1,0,1,0,0,0,1,1,0
1.65,62821,18.2,998.0,67.1,13.0,MARUTI,0,0,0,0,0,1,1,1,0
5.45,78247,21.7,1498.0,98.96,7.0,FORD,0,0,1,0,0,0,1,1,0
4.8,113000,22.32,1582.0,126.3,10.0,HYUNDAI,1,0,1,0,0,0,1,1,0
3.95,52000,18.6,1197.0,81.83,9.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.95,109000,12.99,2494.0,100.6,11.0,TOYOTA,0,0,1,0,0,0,1,0,1
4.7,90000,18.9,1197.0,82.0,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
2.0,35000,16.84,1193.0,64.4,12.0,TATA,1,0,0,0,0,1,1,1,0
2.8,90000,17.0,1896.0,105.0,13.0,SKODA,1,0,1,0,0,0,1,1,0
1.49,62001,14.4,1399.0,94.0,15.0,CHEVROLET,0,0,0,0,0,1,1,1,0
2.0,98000,22.07,1199.0,73.9,12.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
6.99,20000,21.19,1396.0,88.73,7.0,HYUNDAI,1,0,1,0,0,0,1,1,0
3.15,57000,14.28,1798.0,138.03,13.0,TOYOTA,0,0,0,0,0,1,1,1,0
3.4,21717,20.51,998.0,67.04,9.0,MARUTI,1,0,0,0,0,1,1,1,0
5.0,40000,20.45,1461.0,83.8,9.0,RENAULT,1,0,1,0,0,0,1,1,0
10.5,50000,17.14,1497.0,117.6,6.0,HONDA,1,0,0,0,0,1,1,1,0
6.0,90000,19.6,1461.0,108.45,7.0,RENAULT,1,0,1,0,0,0,1,1,0
4.78,90000,20.5,1248.0,91.72,6.0,FIAT,1,0,1,0,0,0,1,1,0
4.91,27876,20.4,1197.0,81.8,6.0,MARUTI,0,0,0,0,0,1,1,1,0
20.90249999999996,56000,12.63,1999.0,177.0,7.0,LAND,0,0,0,0,0,1,0,1,0
1.6,57215,20.36,1197.0,78.9,15.0,HYUNDAI,1,0,0,0,0,1,1,1,0
9.85,5400,18.27,998.0,118.35,4.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.0,60000,23.4,1248.0,74.0,9.0,MARUTI,1,0,1,0,0,0,1,1,0
3.35,24800,23.84,1199.0,84.0,6.0,TATA,1,0,0,0,0,1,1,1,0
0.85,70000,19.7,796.0,46.3,18.0,MARUTI,1,0,0,0,0,1,1,1,0
9.5,59450,21.9,1498.0,98.6,7.0,HONDA,0,0,1,0,0,0,1,0,1
7.4,20000,17.1,1199.0,88.51,5.0,HONDA,0,0,0,0,0,1,0,1,0
2.0,90000,17.0,1405.0,71.0,13.0,TATA,1,0,1,0,0,0,1,1,0
3.75,34553,22.0,1197.0,81.8,10.0,MARUTI,0,0,0,0,0,1,1,1,0
8.1,40000,24.3,1248.0,88.5,5.0,MARUTI,1,0,1,0,0,0,1,1,0
1.73,350000,16.47,1198.0,73.9,13.0,VOLKSWAGEN,1,0,0,0,0,1,1,1,0
7.0,50000,24.3,1248.0,88.5,6.0,MARUTI,1,0,1,0,0,0,1,1,0
3.1,70000,25.32,1198.0,77.0,7.0,MAHINDRA,1,0,1,0,0,0,1,0,1
8.5,120000,15.4,1997.0,120.0,6.0,MAHINDRA,1,0,1,0,0,0,1,0,1
2.85,90000,22.54,1396.0,88.76,10.0,HYUNDAI,1,0,1,0,0,0,1,1,0
4.5,120000,23.4,1248.0,74.0,9.0,MARUTI,1,0,1,0,0,0,1,1,0
11.0,80000,19.67,1582.0,126.2,6.0,HYUNDAI,1,0,1,0,0,0,1,1,0
3.5,155000,14.0,2498.0,112.0,12.0,MAHINDRA,1,0,1,0,0,0,1,0,1
10.8,30000,15.4,1997.0,120.0,6.0,MAHINDRA,1,0,1,0,0,0,1,0,1
5.3,66100,26.0,1498.0,98.6,9.0,HONDA,0,0,1,0,0,0,1,1,0
6.8,50000,28.4,1248.0,74.02,6.0,MARUTI,1,0,1,0,0,0,1,1,0
10.25,42000,15.4,1997.0,120.0,6.0,MAHINDRA,0,0,1,0,0,0,1,0,1
6.5,55000,18.6,1197.0,81.83,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
1.94,110699,20.36,1197.0,78.9,11.0,HYUNDAI,0,0,0,0,0,1,1,1,0
6.86,5000,21.4,1197.0,83.1,4.0,MARUTI,1,0,0,0,0,1,0,1,0
2.0,50000,22.74,796.0,47.3,7.0,MARUTI,1,0,0,0,0,1,1,1,0
2.5,44000,19.1,1197.0,85.8,13.0,MARUTI,0,0,0,0,0,1,1,1,0
7.3,90000,24.3,1248.0,88.5,5.0,MARUTI,1,0,1,0,0,0,1,1,0
6.5,55000,17.01,1591.0,121.3,7.0,HYUNDAI,0,0,0,0,0,1,1,1,0
7.9,45000,24.3,1248.0,88.5,6.0,MARUTI,0,0,1,0,0,0,1,1,0
6.2,30000,21.4,1197.0,83.1,6.0,MARUTI,1,0,0,0,0,1,1,1,0
5.1,50000,17.01,1591.0,121.3,10.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.75,20000,15.37,1196.0,73.0,10.0,MARUTI,1,0,0,0,0,1,1,1,0
5.25,69000,19.01,1461.0,108.5,8.0,NISSAN,0,0,1,0,0,0,1,1,0
6.2,19843,21.21,1197.0,81.8,6.0,MARUTI,0,1,0,0,0,1,0,1,0
2.7,20000,19.09,1405.0,69.01,9.0,TATA,1,0,1,0,0,0,1,1,0
9.5,30000,11.4,2953.0,153.86,12.0,FORD,1,0,1,0,0,0,0,0,1
14.5,52300,13.68,2393.0,147.51,6.0,TOYOTA,0,0,1,0,0,0,1,0,1
8.45,40000,18.0,1497.0,117.3,7.0,HONDA,1,0,0,0,0,1,0,1,0
3.9,61500,23.4,1248.0,74.0,9.0,MARUTI,0,0,1,0,0,0,1,1,0
3.95,59000,18.0,1198.0,86.7,8.0,HONDA,0,0,0,0,0,1,1,1,0
4.5,40000,18.9,1197.0,81.86,5.0,HYUNDAI,1,0,0,0,0,1,1,1,0
17.0,60000,17.68,1968.0,174.33,10.0,AUDI,1,0,1,0,0,0,0,1,0
3.25,61000,18.9,1197.0,82.0,10.0,HYUNDAI,0,0,0,0,0,1,1,1,0
3.5,70000,25.32,1198.0,77.0,7.0,MAHINDRA,1,0,1,0,0,0,1,0,1
6.5,63000,15.1,2179.0,140.0,10.0,MAHINDRA,0,0,1,0,0,0,1,0,1
12.5,58000,12.3,1796.0,185.0,11.0,MERCEDES-BENZ,0,0,0,0,0,1,1,1,0
2.2,40000,19.0,998.0,67.1,10.0,MARUTI,1,0,0,0,0,1,1,1,0
3.5,49000,17.21,1493.0,100.0,8.0,MAHINDRA,1,0,1,0,0,0,1,0,1
7.5,22000,28.4,1248.0,74.02,6.0,MARUTI,1,0,1,0,0,0,1,1,0
2.99,57977,17.0,1497.0,118.0,13.0,HONDA,0,0,0,0,0,1,1,1,0
3.78,70000,24.4,1120.0,71.0,7.0,HYUNDAI,1,0,1,0,0,0,1,1,0
20.90249999999996,13000,12.19,1997.0,237.36,5.0,LAND,0,0,0,0,0,1,0,0,0
13.25,67000,17.33,1998.0,189.08,11.0,MINI,0,0,0,0,0,1,0,0,0
5.24,48242,20.77,1248.0,88.76,9.0,MARUTI,0,0,1,0,0,0,1,0,1
1.69,68000,20.0,1399.0,68.05,11.0,FORD,0,0,1,0,0,0,1,1,0
5.0,40000,20.77,1248.0,88.8,9.0,MARUTI,1,0,1,0,0,0,1,0,1
20.0,98000,12.07,2967.0,241.4,11.0,AUDI,0,0,1,0,0,0,0,0,1
3.8,113450,23.4,1248.0,74.0,10.0,MARUTI,1,0,1,0,0,0,1,1,0
4.0,80000,20.51,998.0,67.0,5.0,MARUTI,1,0,0,0,0,1,0,1,0
5.65,1000,20.3,1086.0,68.0,3.0,HYUNDAI,0,0,0,0,0,1,0,1,0
3.35,20292,20.51,998.0,67.04,8.0,MARUTI,0,0,0,0,0,1,1,1,0
3.0,67900,12.05,2179.0,120.0,13.0,MAHINDRA,0,0,1,0,0,0,1,0,1
2.0,70000,25.44,936.0,57.6,11.0,CHEVROLET,1,0,1,0,0,0,1,1,0
10.51,40000,15.4,1997.0,120.0,8.0,MAHINDRA,0,0,1,0,0,0,1,0,1
5.1,60000,24.0,1186.0,73.97,6.0,HYUNDAI,1,0,1,0,0,0,1,1,0
3.7,25000,24.04,999.0,67.0,5.0,RENAULT,1,0,0,0,0,1,0,1,0
2.0,70000,18.9,998.0,67.1,17.0,MARUTI,1,0,0,0,0,1,1,1,0
6.25,21000,27.39,1248.0,74.0,5.0,MARUTI,1,0,1,0,0,0,1,1,0
12.9,39000,16.36,2179.0,140.0,5.0,MAHINDRA,0,0,1,0,0,0,1,0,1
8.9,30000,15.8,1591.0,121.3,6.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.2,61000,22.32,1582.0,126.3,11.0,HYUNDAI,0,0,1,0,0,0,1,1,0
5.0,5743,20.4,1197.0,83.11,6.0,MARUTI,0,1,0,0,0,1,1,1,0
7.5,44000,20.45,1461.0,83.8,6.0,NISSAN,0,0,1,0,0,0,1,1,0
6.0,24200,18.9,1197.0,81.86,5.0,HYUNDAI,1,0,0,0,0,1,1,1,0
5.9,57000,27.39,1248.0,74.0,6.0,MARUTI,1,0,1,0,0,0,1,1,0
1.9,58000,20.36,1197.0,78.9,12.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.0,15000,19.44,1198.0,67.0,6.0,DATSUN,1,0,0,0,0,1,1,0,1
4.5,10000,23.1,998.0,67.04,6.0,MARUTI,1,0,0,0,0,1,1,1,0
5.5,70000,17.45,1493.0,100.0,7.0,MAHINDRA,1,0,1,0,0,0,1,0,1
1.7,65000,18.6,1199.0,79.4,12.0,CHEVROLET,0,0,0,0,0,1,1,1,0
6.5,100000,15.1,2179.0,140.0,8.0,MAHINDRA,1,0,1,0,0,0,1,0,1
20.90249999999996,2000,11.29,2998.0,335.0,3.0,BMW,0,0,0,0,0,1,0,0,0
5.0,10000,20.52,1197.0,81.8,3.0,MARUTI,1,0,0,0,0,1,1,1,0
5.0,10000,16.9,1197.0,82.0,8.0,HYUNDAI,1,0,0,0,0,1,0,1,0
1.4,43000,19.7,796.0,46.3,14.0,MARUTI,1,0,0,0,0,1,1,1,0
3.49,64000,18.0,1198.0,86.7,10.0,HONDA,0,0,0,0,0,0,1,1,0
3.25,30000,20.51,998.0,67.06,9.0,MARUTI,1,0,0,0,0,1,1,1,0
4.35,63000,17.8,1497.0,117.3,9.0,HONDA,0,0,0,0,0,1,1,1,0
4.55,28000,31.79,998.0,58.33,5.0,MARUTI,0,0,0,0,0,0,1,1,0
20.90249999999996,25000,9.17,2995.0,335.25,5.0,LAND,1,0,0,0,0,1,0,0,1
7.55,32226,17.8,1497.0,117.3,6.0,HONDA,0,0,0,0,0,1,1,1,0
6.5,63432,13.73,1995.0,148.0,10.0,RENAULT,0,0,1,0,0,0,0,1,0
20.90249999999996,8000,16.6,1798.0,177.0,5.0,AUDI,0,0,0,0,0,1,0,0,0
2.5,80000,19.4,1198.0,86.8,10.0,HONDA,1,0,0,0,0,1,1,1,0
2.45,65000,23.95,998.0,67.05,9.0,MARUTI,1,0,0,0,0,1,1,1,0
13.5,14000,20.8,1493.0,113.4,4.0,KIA,0,0,1,0,0,0,1,1,0
2.15,90760,19.09,1396.0,69.0,10.0,TATA,1,0,1,0,0,0,1,1,0
4.0,80000,19.09,1405.0,69.01,7.0,TATA,1,0,1,0,0,0,1,1,0
3.1,15000,24.04,999.0,67.0,5.0,RENAULT,1,0,0,0,0,1,0,1,0
12.65,12851,20.37,1461.0,108.45,5.0,RENAULT,1,0,1,0,0,0,1,1,0
20.90249999999996,30000,14.28,1998.0,254.7,5.0,BMW,1,0,0,0,0,1,0,0,0
20.90249999999996,80000,9.0,4461.0,285.4,7.0,TOYOTA,0,0,0,0,0,1,0,0,1
6.75,32000,19.3,1248.0,73.9,5.0,MARUTI,0,0,1,0,0,0,1,1,0
5.0,30000,20.52,1197.0,81.8,4.0,MARUTI,1,0,0,0,0,1,1,1,0
3.0,25000,20.36,1197.0,78.9,13.0,HYUNDAI,1,0,0,0,0,1,1,1,0
14.5,35000,15.4,2179.0,120.0,7.0,MAHINDRA,1,0,1,0,0,0,0,0,1
5.3,140000,12.05,2179.0,120.0,10.0,MAHINDRA,1,0,1,0,0,0,1,0,1
5.75,65597,22.7,1498.0,89.84,9.0,FORD,0,1,1,0,0,0,1,1,0
2.4,61785,17.0,1086.0,5.0,11.0,HYUNDAI,0,0,0,0,0,0,1,1,0
5.5,35000,18.6,1197.0,81.83,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
5.0,160000,26.21,1248.0,88.5,9.0,MARUTI,1,0,1,0,0,0,1,1,0
6.43,7124,21.01,1197.0,81.8,3.0,MARUTI,1,0,0,0,0,1,1,1,0
10.0,15000,18.1,999.0,123.24,4.0,FORD,1,0,0,0,0,1,1,1,0
6.11,22979,25.4,1186.0,73.97,5.0,HYUNDAI,0,0,1,0,0,0,1,1,0
3.1,150000,23.59,1364.0,67.04,9.0,TOYOTA,1,0,1,0,0,0,1,1,0
5.5,34000,18.9,1197.0,82.0,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.5,42000,21.64,1461.0,84.8,8.0,RENAULT,0,0,1,0,0,0,1,1,0
3.0,280000,20.54,1598.0,103.6,12.0,VOLKSWAGEN,1,0,1,0,0,0,1,1,0
4.7,40000,20.3,1199.0,84.0,5.0,TATA,1,0,0,0,0,1,1,1,0
5.25,77000,26.0,1498.0,98.6,9.0,HONDA,0,0,1,0,0,0,1,1,0
4.69,15000,19.44,1198.0,67.0,6.0,DATSUN,1,0,0,0,0,1,1,0,1
2.1,60000,20.92,998.0,67.1,11.0,MARUTI,1,0,0,0,0,1,1,1,0
2.0,120000,22.74,796.0,47.3,10.0,MARUTI,1,0,0,0,0,1,1,1,0
4.0,2500,23.01,999.0,67.0,4.0,RENAULT,1,0,0,0,0,1,1,1,0
20.90249999999996,50000,16.36,2179.0,187.7,10.0,JAGUAR,0,0,1,0,0,0,0,1,0
3.4,46500,23.1,998.0,67.04,7.0,MARUTI,1,0,0,0,0,1,1,1,0
0.95,5000,19.7,796.0,46.3,18.0,MARUTI,1,0,0,0,0,1,1,1,0
20.5,69000,15.73,1968.0,174.33,8.0,AUDI,0,0,1,0,0,0,0,1,0
3.81,68000,22.9,1248.0,74.0,11.0,MARUTI,1,0,1,0,0,0,1,1,0
7.75,45000,14.94,2143.0,204.0,12.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
7.0,20000,28.4,1248.0,74.02,6.0,MARUTI,1,0,1,0,0,0,1,1,0
6.75,106000,28.09,1248.0,88.5,6.0,MARUTI,0,0,1,0,0,0,1,1,0
6.7,28000,18.0,1497.0,117.3,8.0,HONDA,0,0,0,0,0,1,0,1,0
10.5,50000,16.0,2179.0,140.0,5.0,MAHINDRA,1,0,1,0,0,0,1,0,1
3.15,70000,21.64,1461.0,84.8,9.0,RENAULT,0,0,1,0,0,0,1,1,0
20.90249999999996,19000,13.38,2993.0,265.0,4.0,BMW,1,0,1,0,0,0,0,1,0
3.6,55000,17.0,1497.0,118.0,12.0,HONDA,0,0,0,0,0,1,1,1,0
4.0,53000,25.83,1498.0,99.0,6.0,FORD,1,0,1,0,0,0,1,1,0
4.7,89000,22.32,1582.0,126.32,9.0,HYUNDAI,0,0,1,0,0,0,1,1,0
3.04,22000,24.7,796.0,47.3,5.0,MARUTI,1,0,0,0,0,1,1,1,0
5.25,90000,22.95,1248.0,74.0,5.0,TATA,1,0,1,0,0,0,1,1,0
4.9,69000,26.0,1498.0,98.6,9.0,HONDA,0,0,1,0,0,0,1,1,0
8.64,155000,15.4,1997.0,120.0,7.0,MAHINDRA,1,0,1,0,0,0,1,0,1
4.8,85000,16.0,2179.0,140.0,10.0,MAHINDRA,0,0,1,0,0,0,1,0,1
3.5,50000,19.1,1197.0,82.0,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
5.75,3600,20.52,1197.0,81.8,4.0,MARUTI,0,0,0,0,0,1,0,1,0
20.90249999999996,15000,17.9,2143.0,136.0,5.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
6.86,5000,21.4,1197.0,83.1,4.0,MARUTI,1,0,0,0,0,1,0,1,0
3.0,40000,15.0,1586.0,104.68,16.0,MARUTI,1,0,0,0,0,1,1,1,0
1.03,120000,18.5,796.0,53.0,23.0,DAEWOO,1,0,0,0,0,1,1,1,0
7.8,143000,12.99,2494.0,100.0,8.0,TOYOTA,0,0,1,0,0,0,1,0,1
20.90249999999996,24000,17.68,1968.0,174.33,5.0,AUDI,0,0,1,0,0,0,0,1,0
20.90249999999996,15000,10.1,6752.0,505.0,11.0,BENTLEY,0,0,0,0,0,1,0,1,0
16.99,28000,17.41,1956.0,167.68,4.0,MG,0,0,1,0,0,0,1,1,0
2.75,65000,18.5,1198.0,86.8,7.0,HONDA,0,0,0,0,0,1,1,1,0
8.0,44000,28.4,1248.0,74.0,4.0,MARUTI,1,0,1,0,0,0,1,1,0
6.8,10000,21.4,1197.0,83.1,5.0,MARUTI,1,0,0,0,0,1,0,1,0
12.0,200000,11.5,2982.0,171.0,13.0,TOYOTA,1,0,1,0,0,0,1,0,1
5.25,187031,12.99,2494.0,100.0,11.0,TOYOTA,0,0,1,0,0,0,1,0,1
9.55,22346,17.0,1497.0,121.36,4.0,FORD,0,0,0,0,0,1,1,1,0
3.5,120000,21.9,1396.0,90.0,11.0,HYUNDAI,1,0,1,0,0,0,1,1,0
8.0,1000,17.03,1462.0,103.26,3.0,MARUTI,0,0,0,0,0,1,1,1,0
0.75,56700,19.7,796.0,46.3,18.0,MARUTI,1,0,0,0,0,1,1,1,0
8.25,170000,16.0,2179.0,140.0,8.0,MAHINDRA,1,0,1,0,0,0,1,0,1
14.76,60000,17.3,1497.0,121.0,4.0,MAHINDRA,1,0,1,0,0,0,1,0,1
6.7,40000,18.2,1199.0,88.7,5.0,HONDA,0,0,0,0,0,1,0,1,0
1.8,28000,19.7,796.0,46.3,11.0,MARUTI,0,0,0,0,0,1,1,1,0
3.5,85000,16.95,1498.0,97.6,9.0,RENAULT,1,0,0,0,0,1,1,1,0
4.9,35000,18.9,1197.0,81.86,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
5.5,20000,21.4,1197.0,83.1,6.0,MARUTI,1,0,0,0,0,1,1,1,0
3.5,40000,20.36,1197.0,78.9,9.0,HYUNDAI,1,0,0,0,0,1,1,1,0
2.45,65000,14.53,1798.0,138.1,14.0,TOYOTA,0,0,0,0,0,1,1,1,0
15.0,35000,13.68,2393.0,147.8,4.0,TOYOTA,1,0,1,0,0,0,1,0,1
2.5,54417,21.1,814.0,55.2,10.0,HYUNDAI,0,0,0,0,0,1,1,1,0
1.9,74000,20.0,1399.0,68.05,11.0,FORD,0,0,1,0,0,0,1,1,0
4.0,47592,17.0,1198.0,73.75,6.0,VOLKSWAGEN,0,0,0,0,0,1,1,1,0
4.6,46500,20.45,1461.0,83.8,9.0,RENAULT,1,0,1,0,0,0,1,1,0
6.5,8000,21.21,1197.0,81.8,4.0,MARUTI,0,0,0,0,0,1,0,1,0
7.0,120000,28.09,1248.0,88.5,7.0,MARUTI,1,0,1,0,0,0,1,1,0
1.2,100000,16.2,995.0,62.1,10.0,CHEVROLET,1,0,0,0,0,1,1,1,0
20.90249999999996,48500,17.9,2143.0,201.15,7.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
4.55,34000,20.4,1197.0,81.8,6.0,MARUTI,1,0,0,0,0,1,1,1,0
1.6,88157,19.09,1396.0,69.0,11.0,TATA,1,0,1,0,0,0,1,1,0
3.65,54000,22.0,1197.0,81.8,9.0,MARUTI,0,0,0,0,0,1,1,1,0
5.55,163000,23.59,1364.0,67.05,7.0,TOYOTA,1,0,1,0,0,0,1,1,0
4.7,11275,19.1,1197.0,85.8,9.0,MARUTI,0,0,0,0,0,1,1,1,0
3.25,58000,21.1,1248.0,73.9,10.0,MARUTI,0,0,1,0,0,0,1,1,0
20.90249999999996,35000,12.9,2755.0,174.5,5.0,TOYOTA,0,0,1,0,0,0,0,0,1
8.0,19000,20.45,1461.0,83.8,8.0,NISSAN,1,0,1,0,0,0,1,1,0
4.0,48000,22.9,1248.0,74.0,11.0,MARUTI,1,0,1,0,0,0,1,1,0
5.5,68000,19.87,1461.0,83.8,8.0,RENAULT,0,0,1,0,0,0,1,1,0
15.19,23000,13.9,1799.0,130.2,4.0,HONDA,0,0,0,0,0,1,0,1,0
7.4,31500,28.4,1248.0,74.02,5.0,MARUTI,1,0,1,0,0,0,0,1,0
1.25,120000,19.1,1405.0,70.0,10.0,TATA,1,0,1,0,0,0,1,1,0
2.71,63000,19.4,1198.0,86.8,12.0,HONDA,0,0,0,0,0,1,1,1,0
4.25,63000,10.0,2393.0,175.6,12.0,MARUTI,0,0,0,0,0,1,0,1,0
4.75,60000,23.5,909.0,45.0,5.0,MAHINDRA,1,0,1,0,0,0,1,0,1
3.25,73000,25.8,1498.0,98.6,10.0,HONDA,0,0,1,0,0,0,1,1,0
6.0,10000,20.7,1197.0,81.86,3.0,HYUNDAI,1,0,0,0,0,1,0,1,0
3.0,208000,25.8,1498.0,98.6,10.0,HONDA,1,0,1,0,0,0,1,1,0
3.0,30000,20.36,1197.0,78.9,13.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.45,83000,26.6,998.0,58.16,7.0,MARUTI,0,0,0,0,0,0,1,1,0
9.0,60000,15.4,2523.0,75.0,5.0,MAHINDRA,1,0,1,0,0,0,1,0,1
10.25,83000,16.0,1997.0,140.0,7.0,MAHINDRA,0,0,1,0,0,0,1,0,1
14.5,58132,12.4,2499.0,134.0,6.0,ISUZU,0,0,1,0,0,0,1,1,0
4.0,34000,20.4,1197.0,81.8,8.0,MARUTI,1,0,0,0,0,1,1,1,0
3.67,45120,25.8,1498.0,98.6,9.0,HONDA,0,0,1,0,0,0,1,1,0
5.35,15000,18.9,1197.0,81.86,4.0,HYUNDAI,1,0,0,0,0,1,0,1,0
8.05,15000,19.34,1462.0,103.0,4.0,MARUTI,1,0,0,0,0,1,1,0,1
14.88,1000,15.81,1451.0,141.0,3.0,MG,0,0,0,0,0,1,1,1,0
2.5,64000,20.36,1197.0,78.9,11.0,HYUNDAI,1,0,0,0,0,1,1,1,0
7.0,98000,14.21,2143.0,203.0,12.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
6.75,65000,24.3,1248.0,88.5,7.0,MARUTI,0,0,1,0,0,0,1,1,0
4.25,84000,28.4,1248.0,74.0,8.0,MARUTI,0,0,1,0,0,0,1,1,0
2.6,33000,22.74,796.0,47.3,8.0,MARUTI,1,0,0,0,0,1,1,1,0
3.0,57368,19.1,1197.0,82.0,9.0,HYUNDAI,1,0,0,0,0,1,1,1,0
7.0,55670,17.8,1497.0,117.3,7.0,HONDA,0,0,0,0,0,1,1,1,0
5.6,50000,27.39,1248.0,74.0,6.0,MARUTI,1,0,1,0,0,0,1,1,0
1.55,148000,16.8,1493.0,110.0,17.0,HYUNDAI,1,0,1,0,0,0,1,1,0
20.90249999999996,47000,15.15,2967.0,240.0,7.0,PORSCHE,0,0,1,0,0,0,0,1,0
8.0,18000,19.01,1462.0,103.26,4.0,MARUTI,0,0,0,0,0,1,1,0,1
7.5,52420,22.69,1995.0,190.0,12.0,BMW,0,0,1,0,0,0,0,1,0
3.5,10000,18.9,1197.0,82.0,8.0,HYUNDAI,1,0,0,0,0,1,1,1,0
13.8,40000,13.68,2393.0,147.8,7.0,TOYOTA,1,0,1,0,0,0,1,0,1
2.65,55000,18.6,1199.0,76.8,8.0,CHEVROLET,0,0,0,0,0,1,1,1,0
10.0,50000,15.4,2179.0,120.0,8.0,MAHINDRA,1,0,1,0,0,0,1,0,1
7.0,50000,17.5,1373.0,91.1,5.0,MARUTI,1,0,0,0,0,1,1,0,1
2.3,76963,17.5,1298.0,85.8,14.0,MARUTI,1,0,0,0,0,1,1,1,0
20.90249999999996,52890,18.12,1995.0,190.0,7.0,BMW,0,0,1,0,0,0,0,1,0
3.5,45000,30.46,796.0,47.3,7.0,MARUTI,0,0,0,0,0,0,1,1,0
4.0,63000,19.1,1197.0,82.0,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
8.25,25000,27.39,1248.0,74.0,5.0,MARUTI,1,0,1,0,0,0,1,1,0
3.25,10103,25.17,799.0,53.3,5.0,RENAULT,0,0,0,0,0,1,1,1,0
1.5,55000,14.7,1198.0,70.0,15.0,SKODA,0,0,0,0,0,1,1,1,0
16.75,24000,17.05,1995.0,184.0,9.0,BMW,0,0,1,0,0,0,0,1,0
8.0,47240,15.1,2179.0,140.0,9.0,MAHINDRA,0,0,1,0,0,0,1,0,1
4.0,30000,23.1,998.0,67.04,4.0,MARUTI,1,0,0,0,0,1,1,1,0
17.5,58000,13.68,2393.0,147.51,5.0,TOYOTA,0,0,1,0,0,0,1,0,1
19.25,56000,17.9,2143.0,136.0,7.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
12.0,65000,16.55,1968.0,147.51,10.0,AUDI,0,0,1,0,0,0,0,1,0
5.35,35213,22.54,1396.0,88.73,8.0,HYUNDAI,0,0,1,0,0,0,1,1,0
3.56,35000,18.9,1197.0,82.0,8.0,HYUNDAI,1,0,0,0,0,1,1,1,0
5.5,92000,16.0,2179.0,140.0,11.0,MAHINDRA,0,0,1,0,0,0,1,0,1
3.6,34500,21.94,1196.0,61.7,5.0,MARUTI,0,0,0,0,0,0,1,1,0
7.0,50000,24.52,1248.0,88.5,6.0,MARUTI,1,0,1,0,0,0,1,0,1
3.9,30000,18.9,1197.0,82.0,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
12.45,51000,12.55,2982.0,168.7,11.0,TOYOTA,0,0,1,0,0,0,0,0,1
11.5,60000,16.0,2179.0,140.0,6.0,MAHINDRA,1,0,1,0,0,0,0,0,1
1.8,83000,18.9,998.0,67.1,12.0,MARUTI,0,0,0,0,0,1,1,1,0
4.25,70000,15.0,1598.0,103.52,9.0,SKODA,0,0,0,0,0,1,1,1,0
6.5,50000,19.0,1194.0,94.68,4.0,FORD,1,0,0,0,0,1,1,1,0
3.22,110000,17.57,1193.0,88.7,7.0,TATA,1,0,0,0,0,1,1,1,0
4.0,60000,22.9,1248.0,74.0,11.0,MARUTI,1,0,1,0,0,0,1,1,0
2.75,51000,17.0,1497.0,118.0,14.0,HONDA,0,0,0,0,0,1,1,1,0
5.51,45665,19.87,1461.0,83.14,8.0,NISSAN,0,0,1,0,0,0,1,1,0
